id,runs,baseline,mean_confidence_interval_inf,T1_I,T1_J,cost_mean,U_J,U_I,technique,T2_I,cost_std,correct_result,T2_J,U1_I,OMP,VEC2,mean_confidence_interval_sup,VEC1,RT_I,SCR,RT_J
1,10,False,0.533809343826041,8,32,0.6651088999999999,1,22,RS,2048,0.21184351169410406,True,512,9,True,True,0.7964084561739588,True,8,True,1
2,10,False,9.520505708649019,2,2,9.522154999999998,30,1,RS,2048,0.002661027057359783,True,8,5,False,True,9.523804291350977,False,8,False,4
3,10,False,0.6597626179050418,256,256,0.7198867999999999,1,8,RS,1024,0.09700655694415716,True,1024,21,True,False,0.7800109820949581,True,1,True,16
4,10,False,0.8130329534723129,1,128,0.8387157000000001,16,1,RS,16,0.04143748366648243,True,1024,1,True,False,0.8643984465276873,True,4,False,8
5,10,False,4.391882036450241,64,8,4.392162000000001,1,19,RS,64,0.0004517034425372536,True,128,5,False,True,4.392441963549761,False,4,False,8
6,10,False,0.8371481725002927,8,2,0.8945745,1,15,RS,1024,0.09265373955351185,True,4,6,True,True,0.9520008274997074,True,16,True,1
7,10,False,0.6806371027460459,64,4,0.8083406,1,28,RS,2048,0.20604149855657716,True,128,9,True,False,0.936044097253954,True,2,False,16
8,10,False,0.8303789460891301,1,512,0.8622472,1,21,RS,2,0.0514174077716876,True,1024,7,True,True,0.8941154539108699,False,8,True,4
9,10,False,0.945262420102323,8,512,0.9676094,23,1,RS,128,0.036055435640690844,True,512,6,True,True,0.9899563798976769,True,32,False,2
10,10,False,4.236468299082152,1,32,4.236548000000001,1,6,RS,256,0.00012859237924546242,True,256,23,False,True,4.2366277009178495,True,2,False,8
11,10,False,0.7545692079606282,16,2,0.7844829,6,1,RS,128,0.04826384607850889,True,128,11,True,False,0.8143965920393718,False,8,True,1
12,10,False,4.207399562642423,16,256,4.2074739999999995,12,1,RS,256,0.00012009995836808148,True,2048,16,False,False,4.207548437357576,False,2,False,4
13,10,False,5.609969629801048,16,128,5.610296,1,28,RS,1024,0.0005265776296045903,True,512,20,False,False,5.610622370198952,True,1,False,16
14,10,False,0.9334065548500181,2,2,0.957568,1,29,RS,1,0.03898296031858023,True,4,16,True,True,0.9817294451499818,True,8,True,4
15,10,False,1.1659283377703864,256,2,1.200238,30,1,RS,1024,0.05535646534958676,True,8,27,True,False,1.2345476622296134,False,1,False,2
16,10,False,1.0000264454108123,4,8,1.0146292000000001,20,1,RS,4,0.023560618959611392,True,16,5,True,True,1.029231954589188,True,1,False,32
17,10,False,0.8720444270958728,4,4,0.8941785,1,17,RS,4,0.03571192370133539,True,256,17,True,True,0.9163125729041272,False,16,True,2
18,10,False,1.539306017716701,512,8,1.540558,1,1,RS,1024,0.0020199940593971927,True,1,13,False,True,1.5418099822832991,False,8,True,2
19,10,False,1.0907814623925502,2,1,1.103407,14,1,RS,32,0.020370504682015126,True,2,11,True,False,1.1160325376074498,True,4,False,32
20,10,False,4.890961361572551,1,32,4.891167000000001,1,15,RS,1024,0.0003317845686586925,True,1,21,False,False,4.891372638427451,False,1,False,32
21,10,False,2.1736681068061166,256,32,2.174176,8,1,RS,1,0.0008194534764097818,True,1024,2,False,False,2.1746838931938837,True,1,True,2
22,10,False,0.3944493373928458,2048,8,0.5471709000000001,1,9,RS,2048,0.24640656127767785,True,64,24,True,False,0.6998924626071544,False,1,True,2
23,10,False,0.8295564364547754,1,8,0.8501172999999997,4,1,RS,128,0.03317365011586758,True,64,4,True,False,0.8706781635452241,False,4,False,2
24,10,False,0.5833480837676993,16,8,0.7039525999999999,1,11,RS,2048,0.19458774263462744,True,128,4,True,False,0.8245571162323005,False,1,False,4
25,10,False,0.4993265798813845,32,4,0.6208157,1,17,RS,2048,0.19601499493612726,True,256,30,True,False,0.7423048201186154,False,1,True,16
26,10,False,2.126460434917731,16,512,2.127144,1,19,RS,128,0.0011028889336646263,True,2048,12,False,False,2.127827565082269,False,32,True,4
27,10,False,1.7578681875475497,1,32,1.7579230000000003,25,1,RS,256,8.843641783785572e-05,True,2048,15,False,False,1.757977812452451,True,2,True,8
28,10,False,0.8401993351536023,32,4,0.8669268000000001,22,1,RS,512,0.04312307045607955,True,1024,22,True,True,0.8936542648463979,False,4,False,8
29,10,False,5.958543128877979,128,8,5.958848,15,1,RS,512,0.0004918902316573842,True,8,29,False,True,5.95915287112202,False,32,False,2
30,10,False,0.9687464214691425,2,8,0.9747028000000002,1,30,RS,64,0.009610239224910055,True,1,28,True,True,0.9806591785308579,True,32,False,4
31,10,False,4.520567379453075,64,32,4.520829999999999,21,1,RS,256,0.00042372160671851663,True,512,5,False,False,4.5210926205469235,True,32,True,1
32,10,False,4.312774535966988,16,16,4.312897000000001,1,19,RS,256,0.0001975879550984225,True,32,23,False,True,4.313019464033014,True,4,False,4
33,10,False,0.7586812665691933,256,2,0.8059115,17,1,RS,512,0.07620298803491894,True,512,20,True,True,0.8531417334308067,True,32,True,1
34,10,False,5.612574804270817,2,64,5.612703,23,1,RS,128,0.00020683568357513174,True,64,12,False,False,5.612831195729183,True,16,False,1
35,10,False,0.9535899302273313,8,1,0.9730589000000001,1,20,RS,8,0.03141194872162502,True,8,22,True,True,0.9925278697726688,False,1,False,32
36,10,False,1.6472702546240696,16,256,1.647491,2,1,RS,256,0.00035615867250426465,True,1,29,False,False,1.6477117453759305,False,16,True,2
37,10,False,3.9341860386639707,512,32,3.93424,15,1,RS,512,8.706319543874535e-05,True,64,26,False,False,3.9342939613360293,True,8,False,2
38,10,False,0.9596619702268258,1,2,0.9697638999999999,8,1,RS,16,0.016298823395877373,True,16,5,True,True,0.979865829773174,False,1,True,2
39,10,False,5.38156950615426,1024,4,5.381664,20,1,RS,1024,0.0001524598307751404,True,2048,9,False,True,5.38175849384574,True,2,False,4
40,10,False,0.7943915792315024,2,2,0.8083224,25,1,RS,16,0.02247649632927694,True,16,17,True,True,0.8222532207684976,True,2,True,1
41,10,False,5.7248293978563245,2,32,5.724956000000001,1,14,RS,1,0.00020426453436647455,True,32,1,False,False,5.725082602143677,True,8,False,1
42,10,False,0.833928587450361,8,8,0.863103,4,1,RS,8,0.04707106547976154,True,64,29,True,True,0.8922774125496389,True,1,True,1
43,10,False,1.6855705406955779,1,8,1.685667,1,5,RS,128,0.00015563097378091108,True,16,14,False,True,1.6857634593044222,False,4,True,32
44,10,False,5.726984225887309,2,256,5.7271100000000015,1,29,RS,512,0.00020292855885770556,True,1,2,False,True,5.727235774112694,True,1,False,8
45,10,False,0.7564044855541235,128,4,0.8047065999999999,1,6,RS,1024,0.07793240011343164,True,256,24,True,True,0.8530087144458763,True,1,False,4
46,10,False,0.39647910809300013,1024,32,0.5467725,10,1,RS,2048,0.24248886175832898,True,512,9,True,True,0.6970658919069999,True,8,True,8
47,10,False,0.8973773932459104,4,2,0.9171435000000001,1,27,RS,16,0.0318913604076402,True,64,27,True,False,0.9369096067540899,False,2,False,32
48,10,False,1.575665675668822,1024,16,1.576451,12,1,RS,1024,0.0012670710319473487,True,64,4,False,False,1.577236324331178,False,8,True,8
49,10,False,5.7224971629579375,8,512,5.72394,1,28,RS,1,0.002327926115666038,True,2048,2,False,False,5.725382837042062,True,1,False,4
50,10,False,4.633576565484028,16,8,4.633598,1,4,RS,128,3.4583232931633086e-05,True,64,1,False,True,4.633619434515972,True,1,False,16
51,10,False,0.9478083809643473,32,1024,0.9711759000000001,17,1,RS,256,0.037702010854727644,True,1024,19,True,True,0.9945434190356529,False,1,False,4
52,10,False,0.9420342784567762,4,512,0.9644049000000001,1,9,RS,32,0.03609357993729634,True,512,19,True,True,0.986775521543224,False,8,False,8
53,10,False,3.922999689277099,64,2,3.925551,1,16,RS,512,0.004116378141036174,True,1,27,False,False,3.928102310722901,False,32,True,4
54,10,False,5.600026972035904,2,8,5.600205,1,5,RS,512,0.0002872368360779091,True,128,18,False,False,5.600383027964096,True,1,False,2
55,10,False,0.9436894887705581,4,256,0.969074,1,12,RS,16,0.040956299915885945,True,2048,30,True,True,0.9944585112294418,False,8,False,16
56,10,False,0.8327442785317297,16,4,0.8462356999999999,4,1,RS,1,0.021767553408915747,True,16,19,True,False,0.8597271214682701,False,4,False,2
57,10,False,0.5940403701265538,64,128,0.7286787,15,1,RS,2048,0.21723041143589908,True,256,25,True,True,0.8633170298734463,True,2,False,2
58,10,False,6.8058805191228435,4,8,6.8074650000000005,13,1,RS,2048,0.0025564594657454865,True,16,13,False,True,6.809049480877158,True,1,False,32
59,10,False,0.9353322400128342,512,64,0.9785290999999999,2,1,RS,1,0.06969539563192105,True,1024,10,True,True,1.0217259599871655,True,1,False,8
60,10,False,0.7437541287696108,4,256,0.7773872000000001,23,1,RS,1,0.05426482865687499,True,1024,26,True,True,0.8110202712303893,False,4,True,32
61,10,False,4.329589982162939,4,2048,4.329673,1,28,RS,64,0.00013394401815682705,True,2048,10,False,False,4.32975601783706,True,2,False,4
62,10,False,0.8544881816598042,16,128,0.8808765999999999,8,1,RS,512,0.042576040408192024,True,2048,20,True,False,0.9072650183401956,True,16,False,4
63,10,False,5.738493544757399,32,256,5.739934999999999,21,1,RS,256,0.002325696669817435,True,1024,29,False,True,5.741376455242599,False,1,False,4
64,10,False,0.6241615641480642,64,2,0.7165310999999999,22,1,RS,64,0.14903239141572544,True,8,23,True,True,0.8089006358519355,True,16,True,2
65,10,False,0.8410769512844897,4,2048,0.8520681999999999,28,1,RS,4,0.01773368314141197,True,2048,8,True,True,0.8630594487155102,True,4,False,32
66,10,False,0.8610191601433269,32,16,0.8878176999999999,26,1,RS,128,0.043237745480193567,True,16,26,True,False,0.914616239856673,True,32,False,2
67,10,False,0.9018186990026458,512,2048,0.9366641,24,1,RS,1,0.05622084589447228,True,1,5,True,False,0.9715095009973542,True,1,False,2
68,10,False,4.772665678413367,1,1,4.772705,9,1,RS,16,6.344288770212073e-05,True,2048,29,False,False,4.772744321586633,False,4,False,1
69,10,False,0.8712554115018629,2,16,0.8966664,1,22,RS,16,0.040999019310710365,True,16,10,True,False,0.922077388498137,False,8,True,16
70,10,False,0.9636608697394475,64,2,0.9902293,8,1,RS,256,0.04286647823194716,True,512,29,True,True,1.0167977302605524,True,1,False,1
71,10,False,2.2049840410622745,2,128,2.205037,14,1,RS,2,8.544588931014062e-05,True,2048,12,False,False,2.2050899589377253,True,4,True,8
72,10,False,4.441692332861481,4,1,4.441753,1,27,RS,256,9.788258272034048e-05,True,32,21,False,True,4.441813667138519,True,4,False,8
73,10,False,0.8173779991188604,32,128,0.8369866,1,10,RS,64,0.03163723466486917,True,1024,13,True,False,0.8565952008811396,True,4,False,8
74,10,False,0.8696768246406202,4,8,0.8920905999999998,30,1,RS,4,0.03616320588443453,True,32,27,True,False,0.9145043753593795,True,16,True,1
75,1,False,inf,128,1,inf,9,1,RS,1,inf,False,1,21,False,True,inf,False,2,True,32
76,10,False,0.7652357311005691,8,32,0.7904291999999999,1,27,RS,8,0.040648065225297014,True,1,12,True,False,0.8156226688994308,True,2,True,8
77,10,False,0.49922676912127756,128,1,0.6142391,19,1,RS,512,0.18556510601751075,True,256,4,True,False,0.7292514308787225,False,8,True,2
78,10,False,0.644273507691696,1,2,0.7637137,6,1,RS,2048,0.19270917978189311,True,1024,15,True,True,0.8831538923083041,True,2,True,4
79,10,False,3.5810673516584983,8,1,3.581299,30,1,RS,128,0.0003737499163879309,True,8,19,False,False,3.5815306483415017,False,1,True,32
80,10,False,5.3985609876465475,8,1,5.398735,1,15,RS,1,0.00028075790282733597,True,2,30,False,True,5.398909012353453,False,4,False,16
81,10,False,4.6379296268531025,32,1024,4.638355000000001,1,8,RS,1,0.0006863126109872413,True,2048,19,False,False,4.638780373146899,True,4,False,16
82,10,False,0.8613333799852988,2,8,0.8870458000000001,5,1,RS,16,0.041485359956977594,True,1,19,True,False,0.9127582200147014,False,8,True,2
83,10,False,0.8749770309590833,512,2,0.8993597,18,1,RS,512,0.03933989104471438,True,64,16,True,False,0.9237423690409167,False,4,False,32
84,10,False,0.4321809742000198,64,2,0.57307,1,15,RS,2048,0.2273155131239397,True,1024,15,True,True,0.7139590257999802,True,8,True,16
85,10,False,0.8753102645471459,8,8,0.8922547,1,27,RS,16,0.0273387726097936,True,8,29,True,False,0.909199135452854,False,2,False,1
86,10,False,0.8127870789302825,64,4,0.8303433,1,6,RS,64,0.02832584992564213,True,16,15,True,True,0.8478995210697176,True,16,False,1
87,10,False,0.9550742887218249,4,4,0.9794791,1,18,RS,256,0.03937561614108409,True,4,1,True,True,1.0038839112781752,False,1,False,2
88,10,False,1.0661944805675805,1024,8,1.1198839999999999,15,1,RS,1,0.08662463658798229,True,8,24,True,False,1.1735735194324193,False,1,False,16
89,10,False,1.7662856187605998,64,32,1.76952,6,1,RS,2048,0.0052184691241780375,True,256,21,False,True,1.7727543812394002,False,16,True,1
90,10,False,1.6495111517339707,1024,256,1.649658,20,1,RS,2048,0.0002369303695181521,True,256,14,False,False,1.6498048482660295,True,2,True,8
91,10,False,3.031549394582704,1024,2,3.031703,3,1,RS,1024,0.0002478326047960751,True,64,20,False,False,3.0318566054172957,True,8,True,8
92,10,False,0.9579343304112928,2,2,0.9777259,1,6,RS,2,0.0319324430773782,True,2,18,True,True,0.9975174695887072,False,32,False,1
93,10,False,4.1171676523204095,1,256,4.119536999999999,1,16,RS,2048,0.003822792304062432,True,256,18,False,False,4.121906347679589,True,4,False,8
94,10,False,3.943270591405127,1,16,3.943425,1,21,RS,1,0.00024912848090894536,True,16,10,False,True,3.9435794085948728,False,8,False,2
95,10,False,0.5949926018028115,2048,32,0.7254671,1,11,RS,2048,0.21051233294344066,True,2048,23,True,True,0.8559415981971885,False,2,False,8
96,10,False,1.4511099875139397,8,32,1.451268,1,7,RS,64,0.00025494313091356237,True,256,2,False,False,1.4514260124860603,True,32,True,1
97,10,False,5.279051870621153,64,2,5.2795250000000005,1,27,RS,512,0.0007633642642933252,True,1024,4,False,False,5.279998129378848,True,4,False,8
98,10,False,1.6660096280184291,32,32,1.666246,1,7,RS,256,0.0003813712102401075,True,2048,29,False,False,1.6664823719815707,False,16,True,2
99,10,False,0.9381037634202924,1,16,0.9737981999999998,19,1,RS,512,0.05759071099196467,True,2048,16,True,True,1.0094926365797072,True,1,False,16
100,10,False,0.7779273196668872,2,16,0.8088757,7,1,RS,8,0.049933250058553154,True,16,30,True,True,0.8398240803331127,True,2,True,8
101,10,False,0.6859369442480959,16,256,0.7522308,5,1,RS,1024,0.1069609343356723,True,1,14,True,True,0.818524655751904,True,4,True,4
102,10,False,4.268483856151309,8,1,4.269784,1,13,RS,1024,0.002097699692520328,True,8,8,False,True,4.27108414384869,False,4,False,2
103,10,False,3.885595664684097,64,2,3.8881750000000004,1,8,RS,2048,0.004161594045555038,True,32,18,False,True,3.8907543353159038,True,32,True,1
104,10,False,1.6068401251382474,256,1,1.606973,1,14,RS,1,0.00021438516739739354,True,64,14,False,True,1.6071058748617526,False,8,True,16
105,10,False,5.602863169669826,32,1,5.6030169999999995,29,1,RS,512,0.0002481954874690714,True,256,9,False,False,5.603170830330173,False,1,False,2
106,10,False,0.8690245013939025,1,16,0.8867412,1,26,RS,16,0.028584770259003314,True,32,11,True,False,0.9044578986060975,False,2,False,8
107,10,False,3.3892301674605023,4,2,3.389313,1,27,RS,2048,0.0001336450522839397,True,256,21,False,False,3.3893958325394977,True,16,True,8
108,10,False,0.8243454384927845,8,4,0.8468254,1,22,RS,1,0.03626999303887443,True,16,29,True,True,0.8693053615072154,True,4,False,8
109,10,False,0.7853612363564153,64,1,0.8144946999999998,11,1,RS,64,0.04700499701531744,True,4,15,True,True,0.8436281636435843,False,2,True,1
110,10,False,1.9686883121652017,16,64,1.9688050000000001,1,25,RS,32,0.00018826842539309343,True,64,20,False,False,1.9689216878347986,False,4,True,32
111,10,False,0.8652933206077068,4,16,0.8889692,21,1,RS,1,0.038199530745285336,True,16,2,True,True,0.9126450793922932,True,2,False,1
112,10,False,2.1809785413185176,4,2048,2.182257,1,9,RS,512,0.00206271204970541,True,2048,8,False,False,2.183535458681482,True,32,True,1
113,10,False,4.276141264004005,256,64,4.277162,20,1,RS,2048,0.0016468928319717689,True,128,28,False,False,4.278182735995994,True,4,False,4
114,10,False,2.3626123296850006,32,8,2.362703,5,1,RS,512,0.00014629080627291452,True,2048,12,False,False,2.362793670315,False,2,True,32
115,10,False,3.0681524506358078,16,1,3.068219,24,1,RS,32,0.00010737318100903918,True,2,22,False,True,3.0682855493641923,True,8,True,8
116,10,False,5.752002141136875,4,4,5.75338,1,15,RS,16,0.002223087942479921,True,2048,15,False,False,5.754757858863125,True,16,False,8
117,10,False,6.584387656574745,4,4,6.5844439999999995,21,1,RS,1,9.090654541896627e-05,True,256,25,False,False,6.584500343425254,False,2,False,16
118,10,False,0.8317497404328239,2,16,0.8606592000000001,3,1,RS,128,0.046643580636139007,True,512,15,True,False,0.8895686595671762,True,32,True,4
119,10,False,4.018990333083135,128,2,4.019067,1,27,RS,256,0.00012369721096282176,True,2048,7,False,True,4.0191436669168645,False,2,False,16
120,10,False,5.622342103845405,4,1,5.624562999999999,1,23,RS,256,0.0035832751778227317,True,4,26,False,False,5.626783896154594,False,1,False,16
121,10,False,6.276502402353698,4,2,6.278135000000001,1,27,RS,8,0.0026340928229657483,True,32,9,False,True,6.279767597646304,False,8,False,2
122,10,False,0.8630528088708728,16,64,0.8845107999999999,1,14,RS,128,0.034621108609632946,True,256,14,True,False,0.9059687911291271,True,2,False,4
123,10,False,5.196243314796967,128,2,5.196381,1,13,RS,1,0.00022214634815811372,True,1,11,False,False,5.196518685203032,True,8,False,8
124,10,False,2.13058468273017,2,32,2.1320229999999993,1,21,RS,2048,0.002320633749646844,True,512,6,False,True,2.1334613172698287,True,16,True,4
125,10,False,0.9574230987312797,2,1,0.9739030999999999,1,22,RS,16,0.02658943749104144,True,256,28,True,False,0.9903831012687201,True,1,False,32
126,10,False,4.868260304329726,1,4,4.868416,1,25,RS,1024,0.000251205095489643,True,1,5,False,True,4.868571695670274,True,2,False,4
127,10,False,0.9464157684029191,2,512,0.9713015,24,1,RS,1,0.04015155059334568,True,2048,11,True,False,0.996187231597081,True,4,False,1
128,10,False,5.122883278667657,1,8,5.122964999999999,30,1,RS,16,0.00013185218997037885,True,16,3,False,True,5.123046721332341,False,2,False,8
129,10,False,4.269488333520726,2048,512,4.2699300000000004,1,21,RS,1,0.0007126008700526682,True,1024,16,False,False,4.270371666479275,False,1,False,2
130,10,False,0.8185685381526516,8,1,0.83808,1,7,RS,8,0.03148050699083483,True,1,24,True,False,0.8575914618473485,True,4,False,1
131,10,False,5.600887033429295,16,128,5.600947,26,1,RS,16,9.67522609553755e-05,True,512,15,False,False,5.601006966570704,True,32,False,1
132,10,False,2.127420006786748,4,512,2.1286590000000003,12,1,RS,32,0.0019990370181665524,True,1024,8,False,False,2.1298979932132527,True,1,True,16
133,10,False,0.7588180465687177,16,2,0.7938888000000001,1,19,RS,64,0.05658443776304575,True,8,26,True,False,0.8289595534312825,True,4,True,32
134,10,False,0.8212724411248244,256,16,0.8552064000000001,1,5,RS,512,0.05475029180050097,True,1,13,True,True,0.8891403588751758,True,2,False,4
135,10,False,4.790336007170698,8,512,4.790495,6,1,RS,256,0.0002565248525972314,True,1,9,False,True,4.790653992829302,False,2,False,16
136,10,False,0.7443443353258543,8,4,0.7705667,18,1,RS,64,0.04230812334304135,True,16,10,True,True,0.7967890646741458,False,8,True,1
137,10,False,0.7277243230472108,1,2,0.7983583,1,27,RS,32,0.11396344480231368,True,256,5,True,False,0.8689922769527891,True,2,True,16
138,10,False,0.7993225811899767,8,32,0.8236694,1,6,RS,1,0.03928204896947204,True,32,3,True,True,0.8480162188100233,True,2,True,4
139,10,False,5.5846011646754965,2048,8,5.5847549999999995,18,1,RS,1,0.0002482035455024378,True,64,13,False,False,5.584908835324502,True,2,False,32
140,10,False,2.0177637077481942,16,128,2.017943,1,30,RS,256,0.00028927668416235675,True,1,28,False,True,2.0181222922518054,True,4,True,32
141,10,False,1.4363435454792906,4,32,1.4376250000000002,1,25,RS,16,0.0020675456464126782,True,2048,2,False,True,1.4389064545207098,False,4,True,2
142,10,False,1.559070167460502,4,2048,1.5591529999999998,1,25,RS,2048,0.00013364505228405553,True,2048,24,False,False,1.5592358325394975,True,2,True,1
143,10,False,0.6798573440688233,512,1024,0.7375250999999999,1,4,RS,1,0.09304326902516914,True,1,17,True,False,0.7951928559311766,False,4,True,4
144,10,False,5.59871206979199,8,256,5.599644,5,1,RS,16,0.0015036103218588413,True,1024,7,False,False,5.600575930208009,True,1,False,16
145,10,False,1.8058723418368676,32,1,1.80618,6,1,RS,64,0.0004963869458396502,True,16,21,False,True,1.8064876581631322,True,4,True,32
146,10,False,2.1213141522187393,16,256,2.122556,3,1,RS,512,0.002003642682715668,True,2048,14,False,False,2.1237978477812605,False,1,True,1
147,10,False,1.3212343130434259,1,64,1.321311,23,1,RS,512,0.00012372954376384102,True,64,29,False,False,1.321387686956574,True,8,True,4
148,10,False,4.276029703077672,32,4,4.2763469999999995,1,23,RS,32,0.0005119384728655198,True,2048,8,False,True,4.276664296922327,True,8,False,2
149,10,False,1.87902904722041,32,32,1.879819,1,19,RS,512,0.0012745387400938167,True,32,10,False,False,1.8806089527795897,True,2,True,1
150,10,False,3.934636442354952,4,1,3.9347149999999997,6,1,RS,256,0.00012674778104561306,True,512,6,False,False,3.9347935576450475,True,4,False,2
