id,SCREP,correct_result,T1_Ja,technique,mean_confidence_interval_inf,T1_I,T1_J,T1_Ia,U_K,U_J,U_I,T1_K,T1_Ka,runs,cost_mean,OMP,PAR,VEC,cost_std,mean_confidence_interval_sup,baseline
1,True,True,512,RS,1.6980475617757276,16,64,2048,7,1,9,2,1,10,1.698686,False,True,True,0.0010300796085739843,1.6993244382242723,False
2,True,True,256,RS,2.5300726672103124,1,16,4,6,1,20,1,2,10,2.530298,False,False,True,0.00036356017383646174,2.530523332789688,False
3,False,True,64,RS,1.5434793621751406,8,16,16,1,4,17,64,256,10,1.54376,False,False,True,0.0004527913426734589,1.5440406378248595,False
4,False,True,32,RS,2.7335920868332826,32,16,512,1,19,3,4,4,10,2.7339100000000003,False,False,False,0.000512932744129342,2.734227913166718,False
5,True,True,32,RS,0.3609053615493482,4,2,8,1,1,8,2,128,10,0.3708436,True,False,True,0.016034717822275515,0.3807818384506518,False
6,True,True,256,RS,1.2085263345556816,4,64,1024,7,7,1,16,512,10,1.21007,True,False,True,0.002490606351874971,1.2116136654443184,False
7,False,True,256,RS,1.3707616395802882,4,32,1024,11,1,3,1,8,10,1.3736609999999998,True,True,True,0.004677934266318847,1.3765603604197114,False
8,False,True,512,RS,1.4148060836811012,64,2,512,2,1,30,64,256,10,1.4159320000000002,False,True,False,0.0018165946163082166,1.4170579163188992,False
9,True,True,512,RS,1.282327594673558,1,512,1024,3,18,1,1024,1,10,1.2826720000000003,False,False,True,0.0005556761646859004,1.2830164053264426,False
10,True,True,512,RS,2.6690403040679276,128,32,2048,18,1,4,4,256,10,2.671977,True,False,False,0.0047381727490669245,2.6749136959320725,False
11,False,True,1024,RS,1.6349303472137564,1024,2,1024,1,1,16,128,512,10,1.636161,False,False,False,0.001985580267831061,1.6373916527862435,False
12,True,True,128,RS,0.345445807572431,2,4,2,17,6,1,2,64,10,0.3510987,True,True,False,0.00912058363318927,0.356751592427569,False
13,False,True,16,RS,1.3796169926382424,32,8,64,17,1,4,256,1,10,1.382282,False,True,False,0.0042998204613681175,1.3849470073617576,False
14,True,True,64,RS,1.1323330781242293,64,32,512,1,6,14,4,2048,10,1.132902,False,True,False,0.0009179193864387126,1.1334709218757708,False
15,False,True,1,RS,2.236866181030853,8,32,1024,7,1,5,16,1024,10,2.2372120000000004,False,False,False,0.0005579569875895408,2.237557818969148,False
16,False,True,32,RS,3.6366557804542112,128,2,1,9,6,1,32,256,10,3.636941,False,False,True,0.0004601836589884619,3.637226219545789,False
17,True,True,8,RS,1.3205790888179103,8,1,128,1,11,4,8,64,10,1.320906,False,True,True,0.0005274504716085015,1.3212329111820895,False
18,False,True,1024,RS,0.21180104022129287,2,4,4,17,3,1,512,512,10,0.21361819999999998,True,True,True,0.0029318721254515834,0.2154353597787071,False
19,False,True,256,RS,2.7293264498071257,16,4,128,1,20,3,128,1024,10,2.729715,False,False,False,0.0006269011086287505,2.7301035501928745,False
20,False,True,1,RS,2.8107499445992765,8,512,1024,28,2,1,8,256,10,2.8112519999999996,False,False,False,0.0008100345671636268,2.8117540554007228,False
21,True,True,1,RS,1.2346561839027972,64,16,1,1,7,4,64,512,10,1.235144,False,True,True,0.0007870603534673032,1.2356318160972029,False
22,False,True,1024,RS,0.08883094093520665,64,1024,128,1,4,3,2,64,10,0.0956905,True,False,True,0.011067463769897779,0.10255005906479335,False
23,False,True,1,RS,0.15739433429418576,1,1024,256,7,1,9,256,2048,10,0.1657851,True,False,False,0.013537968632331808,0.17417586570581423,False
24,False,True,1024,RS,0.11235509647390715,8,64,1,1,27,3,8,32,10,0.1186091,True,True,False,0.010090438290282536,0.12486310352609284,False
25,True,True,8,RS,0.4023103174207039,2,2,64,17,4,1,4,4,10,0.40442360000000005,True,True,True,0.0034096474949765663,0.4065368825792962,False
26,True,True,2048,RS,0.3151549062506181,4,1024,256,23,1,3,1,256,10,0.3254769,True,True,True,0.0166538826731186,0.33579889374938193,False
27,True,True,16,RS,2.9776157674072645,32,4,64,17,2,1,8,512,10,2.9779020000000003,False,False,False,0.00046181814602715463,2.978188232592736,False
28,True,True,256,RS,0.12497223602666546,1,1,16,2,1,4,4,512,10,0.1415336,True,False,True,0.02672071105790413,0.15809496397333456,False
29,False,True,256,RS,1.4540623623002675,256,4,1024,22,3,1,4,1,10,1.4558750000000003,True,False,False,0.0029245760376505735,1.457687637699733,False
30,True,True,1024,RS,0.15585367956607268,8,32,256,1,15,8,4,64,10,0.1717777,True,False,True,0.025692397653975383,0.18770172043392733,False
31,False,True,1,RS,0.13232908989206546,32,128,128,4,1,8,32,1024,10,0.14618040000000002,True,False,True,0.02234821091810259,0.16003171010793457,False
32,True,True,1024,RS,1.7969479406178652,2,16,512,1,3,9,4,256,10,1.7972920000000001,False,False,True,0.0005551180054727436,1.797636059382135,False
33,True,True,16,RS,2.0228374986475486,16,16,2048,1,10,1,64,512,10,2.024974,True,False,True,0.003447109513781022,2.027110501352451,False
34,False,True,16,RS,1.3091698112690258,2,2,512,2,1,16,4,8,10,1.319427,True,False,False,0.016549323883470295,1.329684188730974,False
35,False,True,1,RS,0.10063660695159223,4,128,16,1,7,7,1,1024,10,0.1078632,True,True,False,0.011659649838652959,0.11508979304840779,False
36,False,True,1024,RS,0.0931912280461707,32,32,1,1,16,3,2,4,10,0.10410836000000001,True,True,False,0.017614100444200947,0.11502549195382933,False
37,False,True,128,RS,0.4524063572697699,32,64,512,1,20,6,2,32,10,0.46320130000000004,True,False,False,0.017416955876673735,0.47399624273023017,False
38,False,True,1,RS,1.7783782831622246,4,128,512,1,17,6,2,512,10,1.778765,False,True,True,0.0006239431063806776,1.7791517168377753,False
39,True,True,1,RS,2.5429410840730773,8,32,8,7,1,11,1024,1024,10,2.5431670000000004,False,False,True,0.0003645010288050771,2.5433929159269235,False
40,True,True,128,RS,0.10781748392338439,4,64,64,1,7,16,8,1024,10,0.11590479999999999,True,False,True,0.013048371889243498,0.12399211607661559,False
41,False,True,512,RS,0.29509974124494953,1,1,512,1,7,12,32,1024,10,0.2998555,True,True,False,0.007673115315828385,0.30461125875505046,False
42,True,True,16,RS,0.2004526580902205,1,8,2,13,1,5,64,1,10,0.2090551,True,True,False,0.013879494770704008,0.21765754190977948,False
43,False,True,128,RS,2.0536116552318546,16,16,1024,5,1,13,2,2048,10,2.054666,False,False,False,0.0017011184556050508,2.0557203447681456,False
44,False,True,1,RS,1.6505210799882408,16,256,64,1,5,4,2,8,10,1.6506230000000002,False,True,False,0.00016444147895227528,1.6507249200117595,False
45,False,True,256,RS,1.0386715797111827,1,16,1024,1,3,5,64,1024,10,1.038776,False,True,True,0.00016847551750923025,1.038880420288817,False
46,True,True,64,RS,1.2334584669905313,256,8,512,12,1,5,256,1024,10,1.2338529999999999,False,True,False,0.0006365540039933542,1.2342475330094684,False
47,True,True,256,RS,1.5157173926535166,2,16,8,10,7,1,1,1024,10,1.515996,False,True,True,0.0004495152945117703,1.5162746073464832,False
48,False,True,4,RS,1.153473544776342,1,4,1024,1,24,4,2,1,10,1.153756,False,True,True,0.00045572360044220464,1.154038455223658,False
49,True,True,512,RS,0.39495502468238197,4,2,512,1,13,2,2,2,10,0.3976905,True,False,True,0.004413516041661118,0.40042597531761803,False
50,False,True,256,RS,1.7570635520162252,256,128,2048,1,3,21,2,128,10,1.75917,True,False,False,0.003398620308301602,1.7612764479837746,False
51,False,True,128,RS,0.330874850445947,32,32,512,1,5,21,32,512,10,0.3379483,True,False,True,0.01141256251724388,0.34502174955405296,False
52,False,True,1024,RS,2.220629702153777,8,16,2048,1,2,2,1,4,10,2.223386,True,False,False,0.004447111871765701,2.226142297846223,False
53,True,True,512,RS,1.4364164137074698,16,4,16,7,1,8,2,32,10,1.4369669999999999,False,True,True,0.0008883360850489072,1.43751758629253,False
54,True,True,512,RS,1.4876876000498271,64,1,1,1,20,2,128,1024,10,1.488266,False,False,False,0.0009332116587355613,1.488844399950173,False
55,True,True,4,RS,1.9302771791895466,16,2,32,24,1,4,128,2048,10,1.9306009999999998,False,True,True,0.0005224643528510197,1.930924820810453,False
56,False,True,2048,RS,1.4831859846112327,1,1024,1024,3,11,1,256,512,10,1.4835429999999998,False,False,True,0.0005760217009800867,1.483900015388767,False
57,False,True,16,RS,0.39875146764022634,4,4,16,1,14,1,4,16,10,0.40383209999999997,True,True,True,0.008197278285504282,0.4089127323597736,False
58,True,True,2048,RS,0.09507561398755178,4,1,32,4,16,1,64,256,10,0.10741879000000001,True,False,True,0.019914932145475663,0.11976196601244825,False
59,True,True,2048,RS,1.7445270895889669,16,2,1024,21,2,1,128,256,10,1.7447709999999996,False,True,False,0.0003935339883669369,1.7450149104110324,False
60,False,True,16,RS,4.704151656992166,2,4,2048,1,6,15,4,256,10,4.705919,True,True,False,0.0028514959231955746,4.7076863430078335,False
61,False,True,64,RS,0.3863784641226365,8,2,1,2,21,1,8,2048,10,0.3918432,True,False,True,0.008817004965406341,0.3973079358773635,False
62,False,True,1024,RS,0.09640918129901269,1,32,8,1,23,4,256,2048,10,0.10783290000000001,True,False,False,0.01843144605162601,0.11925661870098733,False
63,True,True,512,RS,1.6507338792953243,16,4,512,10,1,5,2,8,10,1.651147,False,True,False,0.0006665440720612338,1.6515601207046755,False
64,True,True,2048,RS,2.71521668702982,16,1,16,4,1,28,16,256,10,2.7155579999999997,False,True,True,0.0005506868438594945,2.7158993129701794,False
65,False,True,512,RS,1.089031062434941,64,256,2048,1,7,16,128,256,10,1.089458,False,True,True,0.0006888367005321465,1.089884937565059,False
66,False,True,32,RS,0.3956871994069005,64,32,256,26,2,1,64,1,10,0.4100721,True,False,True,0.023209125345217126,0.4244570005930995,False
67,False,True,4,RS,0.2103847711958805,1,4,4,2,3,1,64,2048,10,0.22479509999999997,True,True,False,0.02325015215197526,0.23920542880411944,False
68,True,True,1,RS,1.3909847743957338,4,256,128,1,11,7,32,512,10,1.393191,False,True,False,0.0035596051747349726,1.3953972256042664,False
69,False,True,512,RS,0.9018180258160082,32,64,256,1,4,11,2,32,10,0.9029104,False,True,True,0.0017624765076448491,0.9040027741839918,False
70,True,True,256,RS,0.39522939320667994,4,4,64,5,1,17,4,1024,10,0.40217169999999997,True,True,True,0.011200971985055585,0.40911400679332,False
71,True,True,8,RS,1.5164046677254255,2,1,2048,1,4,17,16,64,10,1.519997,True,True,True,0.005796000431331923,1.5235893322745746,False
72,False,True,128,RS,2.9178066485098113,4,1,32,4,10,1,4,1024,10,2.918358,False,True,True,0.0008895706829701574,2.9189093514901887,False
73,True,True,2048,RS,1.4699254066531913,16,16,64,1,9,10,16,1024,10,1.4709379999999999,False,False,True,0.0016337551836183828,1.4719505933468084,False
74,False,True,1024,RS,2.337792141797577,16,512,2048,10,1,11,32,1,10,2.340582,True,True,True,0.004501259379329342,2.3433718582024228,False
75,True,True,1,RS,1.8199464170413686,16,1024,256,8,12,1,32,64,10,1.8202839999999998,False,True,True,0.0005446687066465203,1.820621582958631,False
76,True,True,4,RS,1.13765408644107,512,1,2048,1,11,7,16,256,10,1.1381729999999999,False,False,True,0.000837234136905547,1.1386919135589297,False
77,True,True,32,RS,0.4096166697264834,32,8,64,11,9,1,4,1,10,0.41443810000000003,True,True,False,0.007779072148399193,0.41925953027351665,False
78,True,True,512,RS,2.5394060082978744,4,512,1,7,1,11,1,512,10,2.539624,False,True,False,0.0003517157943568329,2.5398419917021253,False
79,True,True,256,RS,1.5195733294475267,256,128,256,1,13,4,2,32,10,1.520631,False,True,True,0.0017064843978190562,1.5216886705524735,False
80,False,True,1,RS,0.3662611060187108,4,1024,512,1,3,3,8,8,10,0.3675811,True,True,True,0.0021297266233016904,0.3689010939812892,False
81,True,True,1,RS,1.774291357608396,1,256,2048,6,4,1,32,64,10,1.7753600000000003,False,True,True,0.0017241867648256663,1.7764286423916045,False
82,False,True,64,RS,0.13785636374005827,32,8,64,21,4,1,128,256,10,0.1458703,True,True,False,0.012929978206091451,0.15388423625994174,False
83,False,True,2048,RS,1.57560610749502,256,1,256,2,1,3,16,128,10,1.575841,False,False,True,0.00037898416853480435,1.57607589250498,False
84,False,True,256,RS,1.7478338220031835,1,1,256,16,7,1,8,2048,10,1.7489439999999998,False,True,True,0.0017912018311736968,1.7500541779968162,False
85,True,True,256,RS,1.564283772847825,8,256,64,24,1,2,256,512,10,1.564522,False,True,False,0.00038436441042325977,1.564760227152175,False
86,True,True,1,RS,1.2534932757825126,128,512,2048,1,3,15,8,16,10,1.253541,False,False,True,7.699999999998999e-05,1.2535887242174875,False
87,False,True,16,RS,2.065661227410108,512,8,2048,4,1,6,4,4,10,2.066159,False,False,False,0.0008031245233461682,2.0666567725898917,False
88,True,True,512,RS,0.20255358749861246,2,256,256,5,19,1,16,64,10,0.21139739999999999,True,True,False,0.014268930921411033,0.2202412125013875,False
89,False,True,2048,RS,0.08546775755381275,1,4,1,1,5,16,512,1,10,0.1038054,True,True,False,0.029586623787549667,0.12214304244618726,False
90,False,True,128,RS,0.25445701260637854,32,1,128,2,1,19,16,32,10,0.2722126,True,True,False,0.028647514852775623,0.2899681873936215,False
91,True,True,32,RS,0.6651109243406125,512,8,1,4,14,1,64,2048,10,0.6707930999999999,True,True,True,0.009167830271661867,0.6764752756593874,False
92,True,True,512,RS,0.11918374052740982,32,2,64,14,1,7,32,32,10,0.1269951,True,True,False,0.01260313339967486,0.13480645947259018,False
93,False,True,512,RS,1.8841839736466925,64,16,2048,2,1,12,4,2048,10,1.8873830000000003,True,True,True,0.005161426256375282,1.890582026353308,False
94,True,True,1,RS,0.10969968913657831,1,64,16,6,1,8,16,16,10,0.1222858,True,True,True,0.020306892129520956,0.13487191086342168,False
95,False,True,8,RS,2.572650887858557,32,2,32,1,6,13,8,1024,10,2.5735349999999997,False,False,False,0.001426458902317248,2.5744191121414426,False
96,False,True,2048,RS,0.10008682853870106,16,256,32,9,11,1,256,512,10,0.1051987,True,False,False,0.008247680595779645,0.11031057146129895,False
97,False,True,256,RS,1.0911307453384054,128,8,2048,1,3,12,512,512,10,1.0932460000000002,True,True,True,0.0034128293247685584,1.095361254661595,False
98,False,True,32,RS,1.979647078534543,4,1,32,12,1,4,8,512,10,1.979991,False,True,False,0.0005548954856546937,1.980334921465457,False
99,True,True,256,RS,1.1223606917886726,16,8,32,7,1,8,64,1,10,1.122731,False,False,False,0.000597468827638712,1.1231013082113273,False
100,False,True,128,RS,1.5853929794027846,8,8,1024,1,3,9,16,256,10,1.5878510000000001,True,False,False,0.0039658604362735736,1.5903090205972157,False
101,False,True,2048,RS,0.3805374490808913,4,4,16,15,1,6,256,512,10,0.3840342,True,True,True,0.005641785972544507,0.38753095091910866,False
102,False,True,8,RS,0.38151339472949114,4,8,16,2,1,6,4,1,10,0.3879545,True,True,True,0.010392315095781117,0.3943956052705088,False
103,True,True,32,RS,1.4691743428843724,64,1,2048,1,15,2,1,1024,10,1.471698,True,False,False,0.004071760798475264,1.4742216571156275,False
104,True,True,2048,RS,1.6532836752934525,8,2,16,1,12,3,128,2048,10,1.653508,False,False,False,0.00036193369558525833,1.6537323247065474,False
105,False,True,2048,RS,0.12355436824103493,1,128,4,1,7,12,1,2,10,0.1385654,True,True,False,0.024219348295113147,0.1535764317589651,False
106,True,True,1024,RS,1.7494738336525388,4,64,2048,1,28,1,512,512,10,1.7507650000000001,True,True,False,0.0020832150633095722,1.7520561663474614,False
107,True,True,128,RS,2.5820775219876992,512,2,2048,4,18,1,64,64,10,2.582301,False,False,False,0.00036056760808481715,2.582524478012301,False
108,False,True,1,RS,1.2769332084197846,1024,256,1024,5,8,1,1,2048,10,1.2772340000000002,False,True,True,0.00048530814952974936,1.2775347915802158,False
109,True,True,2048,RS,1.8085486721130315,256,32,1,7,1,9,16,1024,10,1.8090230000000003,False,False,True,0.0007652979811811842,1.809497327886969,False
110,False,True,512,RS,2.1779306287510125,4,16,1,29,1,3,16,512,10,2.178199,False,False,True,0.0004330000000000276,2.178467371248988,False
111,False,True,2048,RS,1.2203676300157775,1024,64,1,19,1,6,1024,1,10,1.220628,False,True,True,0.00042009046644741484,1.2208883699842226,False
112,False,True,512,RS,1.666429086496353,8,64,16,6,1,6,256,1024,10,1.666794,False,False,False,0.0005887648087309237,1.6671589135036473,False
113,False,True,1024,RS,0.12227312078019777,8,1024,8,1,27,1,4,1024,10,0.1337146,True,True,False,0.01846010152301444,0.1451560792198022,False
114,False,True,1,RS,0.1689325739643203,16,2048,32,2,26,1,2,2,10,0.1803645,True,False,True,0.018444688065944622,0.19179642603567973,False
115,False,True,2048,RS,0.15331073469352563,1,512,1,3,1,25,4,8,10,0.16442050000000002,True,False,False,0.017924902148965832,0.17553026530647442,False
116,True,True,128,RS,1.3027467064358222,16,2,1024,1,3,1,2,2,10,1.303941,True,True,True,0.0019269169675935954,1.3051352935641778,False
117,False,True,64,RS,1.7165178304035107,32,64,64,1,19,2,128,1,10,1.7171909999999997,False,False,True,0.0010861164762583943,1.7178641695964887,False
118,False,True,128,RS,0.2010076997440018,1,32,32,1,12,1,8,256,10,0.20335869999999998,True,False,False,0.0037931898990163893,0.20570970025599816,False
119,True,True,1,RS,0.07576558943478608,16,512,16,1,15,4,256,256,10,0.08226581,True,True,True,0.010487693876868258,0.08876603056521391,False
120,True,True,16,RS,1.0648726849947425,128,4,512,1,5,14,1,1024,10,1.0658429999999999,False,True,True,0.0015655417592641701,1.0668133150052572,False
121,True,True,1,RS,1.7878689487615063,16,1024,32,2,1,12,1,16,10,1.78873,False,False,False,0.0013892515970838177,1.7895910512384936,False
122,False,True,128,RS,0.09467769603965351,8,128,16,1,2,6,32,32,10,0.10563601,True,True,True,0.017680545001467006,0.1165943239603465,False
123,False,True,16,RS,0.366073603538439,8,4,64,8,12,1,2,256,10,0.3763127,True,True,True,0.016520133153519072,0.386551796461561,False
124,False,True,64,RS,1.3851286291219314,512,64,1,1,17,3,512,1024,10,1.385919,False,True,False,0.0012752133154888233,1.3867093708780684,False
125,True,True,512,RS,0.09550114479884628,1,512,64,2,1,21,1024,1,10,0.09933911000000001,True,False,True,0.006192313589354146,0.10317707520115374,False
126,False,True,16,RS,0.19498098211704576,4,2,64,22,2,1,2048,1,10,0.2001671,True,True,True,0.008367472491140922,0.20535321788295421,False
127,False,True,16,RS,2.305044013478088,2,16,1,11,9,1,16,16,10,2.306506,False,True,False,0.0023588225876482937,2.3079679865219123,False
128,True,True,32,RS,1.0758613262163064,2048,32,1,1,1,21,8,64,10,1.079005,True,True,False,0.005072118393728571,1.0821486737836936,False
129,False,True,2048,RS,0.3735499621919858,1,2048,512,16,6,1,1,1,10,0.3837434,True,False,False,0.016446465810015232,0.39393683780801425,False
130,False,True,64,RS,0.39256410424560856,32,2,64,10,9,1,8,32,10,0.39785220000000004,True,False,True,0.008532007323016086,0.40314029575439153,False
131,False,True,128,RS,1.5105152402208362,128,4,1024,4,22,1,16,128,10,1.514755,True,False,True,0.006840583673927265,1.518994759779164,False
132,False,True,512,RS,1.9779090025206216,512,4,1024,1,28,4,32,1024,10,1.978322,False,True,False,0.0006663452558546021,1.9787349974793782,False
133,False,True,512,RS,0.09292558693602625,16,512,16,2,1,15,32,256,10,0.11030247,True,True,True,0.028036499420400186,0.12767935306397377,False
134,False,True,2048,RS,1.4726868668487132,128,1024,2048,17,6,1,1024,1,10,1.472962,False,True,True,0.0004439099007681424,1.473237133151287,False
135,True,True,128,RS,1.98648583694493,256,2,2048,14,2,1,2,32,10,1.988145,True,False,False,0.002676954426209028,1.98980416305507,False
136,False,True,256,RS,1.4123508000026905,2048,32,2048,1,16,3,4,128,10,1.4129200000000002,False,False,False,0.0009183681179135021,1.4134891999973098,False
137,True,True,512,RS,1.4150991686263616,2,16,1,1,15,1,1024,1024,10,1.4154120000000001,False,True,True,0.000504733593096361,1.4157248313736386,False
138,True,True,512,RS,1.4227821819298374,2048,16,1,3,8,1,16,16,10,1.423052,False,False,True,0.00043533435426117996,1.4233218180701626,False
139,True,True,256,RS,2.634293842152266,2,2,1,15,1,6,2,64,10,2.634623,False,True,False,0.0005310753242244359,2.6349521578477337,False
140,False,True,16,RS,0.6420456149336816,512,2,1024,1,28,3,2,512,10,0.6436946,True,False,True,0.0026605328864721853,0.6453435850663184,False
141,True,True,2,RS,1.338727284003273,8,1,1024,2,1,13,1,512,10,1.3426300000000002,True,True,True,0.0062967848938962475,1.3465327159967275,False
142,True,True,512,RS,1.1754387023472754,128,512,512,1,8,2,1,1024,10,1.1757520000000001,False,True,False,0.0005054859048479692,1.1760652976527248,False
143,False,True,1,RS,4.99750339013688,64,1024,2048,2,1,1,4,256,10,4.997789,False,True,False,0.0004608134112630504,4.99807460986312,False
144,False,True,32,RS,1.3410124631946503,1,32,4,1,8,13,256,1024,10,1.341315,False,True,True,0.00048812395966600885,1.3416175368053498,False
145,True,True,1,RS,2.860933874411474,2,2048,8,5,1,11,32,128,10,2.8611519999999997,False,False,False,0.0003519318115772501,2.8613701255885253,False
146,True,True,8,RS,0.20792604497626774,32,8,1,5,1,19,16,16,10,0.21103620000000003,True,False,False,0.005018037999059,0.21414635502373233,False
147,True,True,8,RS,0.21099667395105362,128,2,1,28,1,4,64,2048,10,0.23167880000000002,True,False,True,0.0333692994796115,0.25236092604894644,False
148,True,True,128,RS,2.566873551925037,1,4,64,10,5,1,1,64,10,2.567102,False,True,False,0.000368586489171857,2.5673304480749635,False
149,True,True,2048,RS,5.60512284842384,256,512,512,3,1,1,4,256,10,5.606678,False,True,False,0.002509138497572464,5.608233151576159,False
150,True,True,256,RS,0.3823286291002255,4,2,32,19,1,5,16,1024,10,0.3907404,True,True,True,0.013571859181409154,0.39915217089977445,False
